Id,SalePrice
2515,154967.97
2516,165063.88
2517,141858.98
2518,146623.6
2519,230823.92
2520,207875.75
2521,183813.64
2522,222623.72
2523,117905.91
2524,140695.2
2525,147345.9
2526,137196.11
2527,111975.09
2528,126609.086
2529,133730.52
2530,124267.99
2531,245778.48
2532,222342.38
2533,198771.16
2534,228343.7
2535,317117.1
2536,237676.11
2537,238123.42
2538,180303.62
2539,192138.22
2540,179119.1
2541,176640.95
2542,166851.45
2543,126145.21
2544,129384.21
2545,129672.555
2546,129832.81
2547,139800.56
2548,154706.55
2549,164149.14
2550,249481.8
2551,142697.55
2552,125144.32
2553,77042.805
2554,115456.516
2555,121421.55
2556,103715.29
2557,106326.45
2558,171677.86
2559,134086.94
2560,133307.55
2561,142336.62
2562,138908.94
2563,156595.48
2564,187822.53
2565,141999.89
2566,169377.33
2567,129039.984
2568,200507.7
2569,202851.5
2570,120733.93
2571,173577.17
2572,170012.34
2573,229499.03
2574,288374.16
2575,128405.016
2576,122106.67
2577,157804.84
2578,89823.61
2579,66886.805
2580,132678.3
2581,126160.76
2582,119160.18
2583,277685.47
2584,156748.03
2585,176623.9
2586,205457.05
2587,191388.86
2588,163886.4
2589,148629.0
2590,213264.12
2591,224339.7
2592,204685.72
2593,251851.67
2594,177565.72
2595,198498.48
2596,312764.12
2597,179152.78
2598,284045.25
2599,294984.06
2600,169089.84
2601,146254.28
2602,78185.62
2603,97125.33
2604,84833.75
2605,72330.9
2606,151194.86
2607,189694.88
2608,206780.56
2609,168812.86
2610,116627.81
2611,128086.96
2612,156459.53
2613,131290.19
2614,128827.35
2615,151846.08
2616,144252.86
2617,167623.55
2618,187877.08
2619,205094.89
2620,188916.6
2621,176456.36
2622,183387.45
2623,246287.38
2624,282776.5
2625,284619.4
2626,173645.7
2627,167925.84
2628,444647.62
2629,583802.25
2630,379187.6
2631,464608.88
2632,443395.06
2633,324723.4
2634,393124.44
2635,159201.78
2636,179519.67
2637,185030.61
2638,265087.88
2639,192501.05
2640,152888.78
2641,103128.52
2642,197404.14
2643,105756.24
2644,124454.03
2645,104309.13
2646,96912.305
2647,99894.72
2648,138668.72
2649,148514.67
2650,153474.6
2651,143129.45
2652,440431.06
2653,253553.44
2654,255882.02
2655,336578.84
2656,283507.7
2657,334857.25
2658,285944.5
2659,326268.3
2660,346386.9
2661,327367.38
2662,304106.78
2663,265806.9
2664,284026.4
2665,319426.12
2666,288015.44
2667,162117.62
2668,172867.9
2669,178625.08
2670,283399.7
2671,175775.11
2672,194754.17
2673,203097.17
2674,196470.34
2675,174926.69
2676,184588.98
2677,196722.14
2678,247188.61
2679,283169.34
2680,280649.56
2681,409812.72
2682,334693.28
2683,534360.1
2684,320175.3
2685,343079.0
2686,246055.12
2687,337748.22
2688,213094.73
2689,206940.36
2690,488595.75
2691,193223.2
2692,118588.16
2693,191728.5
2694,118899.945
2695,182950.05
2696,179792.28
2697,181431.05
2698,206373.31
2699,179694.61
2700,156884.11
2701,142622.23
2702,114537.414
2703,128400.31
2704,137897.45
2705,120762.61
2706,120545.445
2707,122783.34
2708,137752.67
2709,116114.73
2710,124109.15
2711,314226.7
2712,400447.4
2713,176031.88
2714,148257.73
2715,168997.69
2716,154125.12
2717,180565.75
2718,229472.17
2719,160420.17
2720,170872.94
2721,137810.98
2722,163729.8
2723,145582.9
2724,132691.83
2725,135219.69
2726,145962.34
2727,174934.97
2728,169605.72
2729,149528.38
2730,147177.6
2731,127679.2
2732,125362.18
2733,155796.47
2734,137219.62
2735,131765.88
2736,141987.58
2737,128125.01
2738,126242.43
2739,159586.72
2740,143715.25
2741,145486.5
2742,158795.75
2743,143378.67
2744,155524.77
2745,139530.28
2746,140056.47
2747,154212.55
2748,128993.7
2749,131645.92
2750,135188.38
2751,135676.38
2752,209606.98
2753,161485.1
2754,209376.6
2755,126981.56
2756,99566.49
2757,75094.58
2758,86224.23
2759,162314.22
2760,124751.02
2761,144648.97
2762,147769.58
2763,192902.48
2764,157185.36
2765,267098.53
2766,141572.53
2767,92657.38
2768,126538.04
2769,128148.4
2770,150786.25
2771,119507.64
2772,112916.68
2773,153293.78
2774,135608.4
2775,119488.04
2776,142599.4
2777,148203.06
2778,112144.86
2779,122004.53
2780,100749.81
2781,102869.24
2782,95345.234
2783,111069.164
2784,124386.69
2785,130817.016
2786,70540.05
2787,118717.87
2788,76186.805
2789,182093.23
2790,95118.4
2791,117074.2
2792,63848.934
2793,171991.33
2794,102994.305
2795,120394.17
2796,107284.99
2797,198533.05
2798,118796.82
2799,121874.26
2800,65405.91
2801,113095.02
2802,138524.25
2803,152802.4
2804,141795.34
2805,98494.56
2806,75775.4
2807,153929.27
2808,155000.16
2809,131534.81
2810,138151.55
2811,154720.62
2812,149899.34
2813,144603.78
2814,145521.22
2815,111102.914
2816,245322.08
2817,153492.58
2818,133490.86
2819,166069.78
2820,131939.58
2821,107327.71
2822,197552.58
2823,269225.28
2824,182119.48
2825,156088.25
2826,132351.66
2827,135320.75
2828,223553.73
2829,191288.52
2830,224804.8
2831,184285.28
2832,241354.0
2833,306842.75
2834,213299.16
2835,222466.52
2836,189966.67
2837,161969.45
2838,146433.5
2839,175162.55
2840,199468.8
2841,204150.25
2842,224648.17
2843,150816.31
2844,159104.84
2845,121950.26
2846,213768.3
2847,202118.53
2848,221131.61
2849,204051.92
2850,273761.4
2851,235609.39
2852,223786.6
2853,246664.67
2854,141131.39
2855,203740.66
2856,202089.14
2857,184940.48
2858,200039.31
2859,124736.97
2860,127270.984
2861,124582.3
2862,188137.4
2863,120369.266
2864,250934.38
2865,140429.92
2866,131556.23
2867,97450.21
2868,93635.24
2869,115786.77
2870,136108.92
2871,101806.125
2872,52360.707
2873,96325.695
2874,135195.03
2875,110275.78
2876,158444.86
2877,141888.08
2878,183095.5
2879,141195.78
2880,94680.625
2881,143568.77
2882,172862.6
2883,182637.31
2884,191584.34
2885,195246.45
2886,217170.0
2887,98893.836
2888,130036.11
2889,48113.24
2890,79710.61
2891,134929.52
2892,52474.605
2893,100818.95
2894,55945.867
2895,323682.62
2896,288844.72
2897,211354.94
2898,143435.61
2899,214203.08
2900,160401.81
2901,198345.7
2902,179757.92
2903,350190.1
2904,347822.38
2905,98145.766
2906,207481.5
2907,113079.66
2908,136023.66
2909,133229.3
2910,74373.23
2911,78601.625
2912,149093.61
2913,81448.42
2914,72187.64
2915,80050.05
2916,77670.41
2917,171824.7
2918,105359.38
2919,207657.55
